PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT,"/s/ anthony k. chan anthony k. chan chief executive officer american champion media, inc.",
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,such approval shall not be unreasonably withheld.,
VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,"nothing contained in this intellectual property agreement shall be deemed to supersede any of the obligations, agreements, representations, covenants or warranties of seller and buyer contained in the asset purchase agreement.",
"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT","the parties shall have the right to assign all, or part, of its rights under this agreement to any wholly owned subsidiary or affiliate without the consent of the other party.",unless
UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,the provisions of this paragraph 6 shall survive the termination of this agreement for whatever reasons whatsoever. 7.,interval
ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,"such prices are exclusive of all federal, state, municipal or other government excise, sales, use, occupational or like taxes in force, and any such taxes shall be assumed and paid for by distributor in addition to its payment for the xplore products.","before,interval"
Freecook_20180605_S-1_EX-10.3_11233807_EX-10.3_Hosting Agreement,"additional work shall be defined as the addition or revision of pages, graphics, or other features, any text, graphic or page design or programming requiring more than two rounds of textual or graphical revisions, substantial revisions to text and/or content provided by client, changes to elements which have been finalized, or significant changes in the scope of work.","before,cond_a,cond_a"
"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT","whereas shi farms grows industrial hemp and wishes to sell hemp biomass (""product""); and gridiron wishes to purchase product from shi farms; and both parties acknowledge that shi farms is the owner of the product as defined below; and shi farms is willing to sell product to gridiron and gridiron desires to acquire in accordance with the terms and conditions set forth below.","interval,interval"
"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT","in this event, such execution and delivery shall be considered valid, binding and effective for all purposes.",interval
MSCIINC_02_28_2008-EX-10.10-,"(b) any action seeking to enforce any provision of, or based on any matter arising out of or in connection with, this agreement or the transactions contemplated hereby shall be brought in the united states district court for the southern district of new york or any other new york state court sitting in new york county, and each of the parties hereby consents to the jurisdiction of such courts (and of the appropriate appellate courts therefrom) in any such suit, action or proceeding and irrevocably waives, to the fullest extent permitted by law, any objection which it may now or hereafter have to the laying of the venue of any such suit, action or proceeding in any such court or that any such suit, action or proceeding which is brought in any such court has been brought in an inconvenient forum.","before,after,interval,interval"
"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",envision shall not resell the product alone.,
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",turnkey capital inc. (tkci) will reserve ten percent (10%) of the shares of tkci for sic.,interval
BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,referral fees will be paid within thirty (30) days of the collection of receivables from the registered referral.,interval
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,this agreement shall automatically terminate in the event the management agreement is assigned or otherwise terminated.,cond_a
ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,"if the pin codes are made available to the public by sponsor or by any of its employees, officers, directors, consultants, agents, representatives or advisors, except in the manner provided for herein, all parties agree that pin code security will be deemed compromised, and charity tunes may terminate all subsequent pin code redemptions.","before,interval,cond_a,cond_a,unless"
ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,pin codes themselves may not be retailed in any way.,
TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,each party is solely responsible for any legal liability arising out of or relating to the content of its site and any material to which users can link through the sites.,interval
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,the adviser shall perform such services upon the terms and conditions hereinafter set forth.,"after,interval,cond_a"
DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,"the courts of competent jurisdiction at new york city, new york, shall have the exclusive jurisdiction over any dispute arising out of or in connection with this agreement.",
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,"shps shall pay to hps its allocable portion (which portion shall approximate hps' direct costs chargeable to the business function) of depreciation, information system services, rent and utilities for the use by shps of hps facilities in connection with its delivery of care management services to the clients.","before,interval"
PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement,"the principal agrees that the distributor may employ or engage representatives or sub-distributors in furtherance of this agreement and the distributor agrees that the distributor shall be solely responsible for the payment of wages or commissions to those representatives and sub-distributors, and that under no circumstances shall distributor's representatives be deemed employees of principal for any purpose whatsoever.",interval
"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT","the company will give stock to the celebrity which will be restricted for one year from issuance and will be as follows: monthly sales volume stock options -------------------- ------------- $ 300,000 300,000 shares 600,000 600,000 shares 1,000,000 1,000,000 shares these stock options will remain in place until certificates are issued once volumes are met as long as the celebrity maintains the distributorship by paying the annual dues of $15.00.","before,before,interval,interval,cond_a,cond_a"
ALCOSTORESINC_12_14_2005-EX-10.26-AGENCY AGREEMENT,upon and as of the date of acceptance of the equipment by the company and satisfaction of the conditions precedent provided for in the lease: (a) lessor shall be unconditionally obligated to purchase such equipment pursuant to the terms of the applicable purchase order and to lease such equipment to the company pursuant to the terms and conditions of the lease and the applicable completed schedule; and (b) the company shall be unconditionally obligated to lease such equipment from lessor pursuant to the terms and conditions of the lease and the applicable completed schedule.,"before,interval,interval,cond_a,cond_a"
LifewayFoodsInc_20160316_10-K_EX-10.24_9489766_EX-10.24_Endorsement Agreement,this agreement may only be changed by mutual agreement of authorized representatives of the parties in writing.,before
MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,"b. no press releases or any other forms of communication to third parties, which mention both utek and mkos, shall be released without the prior written consent and approval of both utek and mkos.","before,interval,unless"
